Quebec,Canada,Glasgow,Scotland,1755,5299,13,5,May,11,6:30 PM,yes,06886
Naples,Italy,Lima,Peru,2593,9187,28,7,May,17,3:56 AM,yes,05846
Gainesville,USA,Rome,Italy,2004,7768,15,6,February,4,7:38 AM,yes,04942
Mar Del Plata,Argentina,Oslo,Norway,1384,2174,11,5,August,23,6:56 PM,yes,01219
Berlin,Germany,Tokyo,Japan,3314,8363,18,7,August,28,6:53 PM,yes,01537
Santiago,Chile,Baghdad,Iraq,3269,8248,16,7,October,8,8:49 PM,yes,03586
Cape Town,South Africa,Caracas,Venezuela,2069,6893,14,6,July,5,7:57 PM,yes,09271
Austin,USA,Cape Town,South Africa,1298,7990,24,7,November,4,4:38 PM,yes,08892
Charleston,USA,Malmo,Sweden,1568,8865,10,6,November,28,8:15 PM,yes,04069
Seoul,South Korea,Cairo,Egypt,2981,10920,19,7,December,17,5:16 AM,yes,02245
Beijing,China,Caracas,Venezuela,3622,8723,17,12,November,21,10:54 PM,yes,08238
Copenhagen,Denmark,Mar Del Plata,Argentina,1397,5836,8,5,March,20,12:10 PM,yes,01550
Hong Kong,China,Bangkok,Thailand,95,578,3,1,October,14,9:21 PM,yes,07741
New York,USA,Budapest,Hungary,1127,6555,9,6,July,21,7:47 PM,yes,03917
Marrakesh,Morocco,Sofia,Bulgaria,775,410,2,2,June,22,9:55 AM,yes,03490
Milan,Italy,Edinburgh,Scotland,127,1553,3,1,March,7,11:17 PM,yes,05836
Tokyo,Japan,Gainesville,USA,5343,6072,17,13,September,18,4:47 PM,yes,00435
Honolulu,USA,Kansas City,USA,1106,326,9,5,November,8,5:04 AM,no,01544
Reykjavik,Iceland,Rome,Italy,797,549,2,2,October,9,12:32 AM,yes,01979
Reykjavik,Iceland,Nairobi,Kenya,1585,1231,6,3,September,26,10:55 PM,yes,04047
Buenos Aires,Argentina,St. Tropez,France,1847,2335,7,5,February,18,8:21 AM,yes,01860
Bergen,Norway,Bangkok,Thailand,1680,4487,12,5,July,19,7:55 AM,yes,07377
Cairo,Egypt,Bonn,Germany,210,440,2,0,October,17,9:36 AM,yes,02008
Montevideo,Uruguay,Oporto,Portugal,1913,2612,8,4,December,23,11:25 PM,yes,00792
Tampa,USA,Brussels,Belgium,2657,8968,7,6,September,17,1:18 AM,yes,03683
Santiago,Chile,Oporto,Portugal,1269,4583,13,5,January,10,9:09 AM,yes,02701
Madrid,Spain,Mexico City,Mexico,2265,7897,22,8,March,18,7:42 PM,yes,01663
San Juan,Puerto Rico,Stockholm,Sweden,2725,6349,9,6,September,22,9:37 AM,yes,02734
Athens,Greece,Atlanta,USA,3223,8084,15,7,July,10,1:60 AM,yes,00462
Toronto,Canada,Lima,Peru,81,197,2,1,May,8,9:11 AM,yes,04006
Montevideo,Uruguay,Beijing,China,2642,6725,25,11,December,28,11:27 AM,yes,01084
San Fransisco,USA,New Dehli,India,4506,6767,24,12,February,4,9:51 PM,yes,00037
Istanbul,Turkyie,St. Tropez,France,356,209,1,1,December,27,1:48 PM,yes,02239
Mar Del Plata,Argentina,Atlanta,USA,362,1896,1,1,February,25,6:01 AM,yes,06727
San Juan,Puerto Rico,Copenhagen,Denmark,2394,11736,14,6,May,14,4:58 PM,yes,00666
Reykjavik,Iceland,Montevideo,Uruguay,1240,285,9,3,July,8,6:02 PM,yes,06200
Mumbai,India,Oslo,Norway,930,716,6,3,January,24,4:15 AM,yes,05536
Tampa,USA,Copenhagen,Denmark,2461,7040,7,6,September,0,5:50 PM,yes,06364
Sydney,Australia,Washington DC,USA,4006,7107,15,14,February,25,6:47 AM,yes,09088
Nairobi,Kenya,Abuja,Nigeria,308,996,3,2,July,16,2:60 AM,yes,09832
Amsterdam,Netherlands,Paris,France,326,95,1,0,November,16,2:11 PM,yes,08239
Sevilla,Spain,Medellin,Colombia,1312,11676,25,7,February,4,5:60 AM,yes,02301
Minsk,Belarus,Bogota,Colombia,2693,9856,18,8,August,22,11:44 AM,yes,08200
Medellin,Colombia,Mar Del Plata,Argentina,607,284,5,2,February,21,10:08 PM,yes,01419
New Dehli,India,Kansas City,USA,3121,9501,17,10,October,7,12:33 PM,yes,06336
New York,USA,Madeira,Portugal,2255,3238,9,5,February,23,10:24 PM,yes,04202
Dubai,United Arab Emirates,Glasgow,Scotland,482,140,4,3,January,19,5:38 PM,yes,01313
Tokyo,Japan,Glasgow,Scotland,3364,6038,17,8,May,23,10:16 AM,yes,03283
Kyiv,Ukraine,Charleston,USA,3345,7522,18,7,May,1,11:15 PM,yes,07649
Quebec,Canada,Houston,USA,55,1787,3,1,July,14,7:52 AM,yes,00967
Sao Paulo,Brazil,Tunis,Tunisia,1422,2668,4,4,January,15,2:15 PM,yes,01441
Mar Del Plata,Argentina,Bonn,Germany,1502,2846,13,5,January,20,11:26 AM,yes,02974
Sao Paulo,Brazil,Honolulu,USA,1527,7205,13,7,August,1,12:45 PM,yes,01876
Buenos Aires,Argentina,Lima,Peru,574,1064,3,2,June,6,3:41 PM,yes,01943
Berlin,Germany,Marrakesh,Morocco,95,103,1,1,June,29,6:56 AM,yes,06046
Nagasaki,Japan,Miami,USA,3475,7970,19,13,August,26,4:38 AM,yes,04346
Honolulu,USA,Houston,USA,942,50,7,5,August,16,7:26 PM,no,07776
Minsk,Belarus,Warsaw,Poland,379,534,3,1,March,20,10:45 AM,yes,09984
Lima,Peru,Caracas,Venezuela,66,388,3,1,October,1,7:45 AM,yes,09066
Cape Town,South Africa,Quebec,Canada,1543,11895,7,6,November,23,12:35 PM,yes,06754
Abuja,Nigeria,Moscow,Russia,639,1839,5,2,June,13,3:43 PM,yes,02632
Tampa,USA,Baghdad,Iraq,3111,8151,15,7,August,6,0:23 AM,yes,05145
Lima,Peru,Austin,USA,214,466,2,0,March,17,12:02 PM,yes,05429
Vienna,Austria,Sofia,Bulgaria,162,510,2,1,October,10,8:50 AM,yes,04464
Prague,Chzechia,Brussels,Belgium,170,215,2,0,July,13,9:09 AM,yes,02584
Austin,USA,Ibiza,Spain,3395,9175,11,7,January,11,11:25 AM,yes,00415
Zanzibar,Tanzania,Santorini,Greece,259,152,3,0,November,19,4:19 PM,yes,02197
Oporto,Portugal,Madrid,Spain,236,984,2,1,August,29,7:26 PM,yes,01320
Ibiza,Spain,Las Vegas,USA,2669,8681,12,9,January,29,8:13 AM,yes,06844
Bergen,Norway,Shanghai,China,2007,8774,11,6,May,14,2:34 PM,yes,00124
Seoul,South Korea,Tunis,Tunisia,2157,8793,25,8,February,21,7:39 PM,yes,03338
Bangkok,Thailand,Moscow,Russia,1329,2736,5,4,February,14,4:15 AM,yes,02097
Medellin,Colombia,Cairo,Egypt,1504,8072,21,7,February,20,10:30 PM,yes,04870
Bergen,Norway,Warsaw,Poland,238,157,3,0,November,18,4:14 AM,yes,00514
Dublin,Ireland,Frankfurt,Germany,319,781,3,1,June,22,1:38 AM,yes,04061
Rome,Italy,Valencia,Spain,347,445,3,0,March,4,2:60 PM,yes,04898
Brasilia,Brazil,Beijing,China,2535,7464,18,11,October,15,0:23 AM,yes,03240
Naples,Italy,Sofia,Bulgaria,306,1318,2,1,November,4,8:30 AM,yes,02512
Copenhagen,Denmark,Dublin,Ireland,250,1475,2,1,July,1,7:59 AM,yes,06312
Brasilia,Brazil,Madeira,Portugal,1948,2784,9,4,August,29,6:39 AM,yes,07892
Glasgow,Scotland,Buenos Aires,Argentina,1882,2441,5,4,September,28,6:07 AM,yes,08172
Kansas City,USA,Brasilia,Brazil,447,1146,3,2,December,0,7:54 AM,yes,03205
New Dehli,India,Mexico City,Mexico,4123,9480,24,11,February,12,6:24 PM,yes,02389
Sydney,Australia,Medellin,Colombia,363,435,2,0,August,15,2:53 AM,yes,06085
Baghdad,Iraq,Valencia,Spain,332,636,3,1,December,18,11:13 PM,yes,09260
Madeira,Portugal,Honolulu,USA,4761,7976,16,11,February,4,10:47 AM,yes,06386
Kansas City,USA,Edinburgh,Scotland,1370,9920,11,6,April,20,4:39 PM,yes,02257
Houston,USA,Nairobi,Kenya,3883,7675,15,8,August,26,4:48 AM,yes,05867
Edinburgh,Scotland,London,England,367,65,2,0,December,7,4:34 AM,yes,05086
Madeira,Portugal,Shanghai,China,2335,10665,19,7,January,12,8:08 AM,yes,08364
Baghdad,Iraq,Quebec,Canada,2525,9630,28,7,August,27,11:17 AM,yes,08706
Lisbon,Portugal,Nairobi,Kenya,358,565,4,2,October,23,8:10 PM,yes,01839
Milan,Italy,Bonn,Germany,89,163,3,0,October,24,9:26 AM,yes,01066
Naples,Italy,Cairo,Egypt,218,199,2,0,November,26,2:04 AM,yes,08170
Dubai,United Arab Emirates,Atlanta,USA,1971,11327,20,8,February,27,2:52 AM,yes,07523
Lima,Peru,Zurich,Switzerland,2626,8595,12,7,June,25,1:42 PM,yes,06153
Honolulu,USA,Moscow,Russia,3852,8879,20,13,July,21,6:48 PM,yes,04223
Hong Kong,China,Seattle,USA,337,99,2,0,May,23,8:45 AM,yes,07271
Vienna,Austria,Abuja,Nigeria,107,886,1,1,October,23,11:55 PM,yes,04959
Mexico City,Mexico,Rome,Italy,2118,10869,17,8,December,3,12:27 PM,yes,04101
Helsinki,Finland,Buenos Aires,Argentina,2861,6585,9,6,August,28,8:04 AM,yes,05024
Brasilia,Brazil,Sofia,Bulgaria,2172,7983,8,6,August,0,9:22 AM,yes,07295
Las Vegas,USA,Miami,USA,508,2818,7,3,October,3,5:26 AM,no,02702
Berlin,Germany,Zanzibar,Tanzania,267,1320,3,1,March,4,9:05 PM,yes,07182
Brussels,Belgium,Charleston,USA,2890,7425,12,6,December,29,7:58 PM,yes,06746
Bogota,Colombia,Mar Del Plata,Argentina,398,720,5,2,April,6,9:15 AM,yes,06128
Oslo,Norway,Kyiv,Ukraine,120,135,1,1,May,0,6:59 AM,yes,07518
Tokyo,Japan,Las Vegas,USA,294,589,2,1,September,2,9:03 PM,yes,01478
Okinawa,Japan,Gainesville,USA,3144,8523,18,13,June,26,10:49 AM,yes,01702
Dubai,United Arab Emirates,Lisbon,Portugal,1549,514,9,3,September,26,2:01 AM,yes,07623
Sofia,Bulgaria,Baghdad,Iraq,237,415,3,0,May,23,8:03 AM,yes,09846
Bonn,Germany,Budapest,Hungary,362,116,3,0,October,29,12:32 AM,yes,05656
Honolulu,USA,Shanghai,China,1452,775,8,3,June,17,5:32 PM,yes,08582
Hong Kong,China,Istanbul,Turkyie,1474,3999,9,5,February,13,3:59 PM,yes,09443
Malmo,Sweden,Warsaw,Poland,374,485,3,0,March,20,0:06 AM,yes,01175
Nairobi,Kenya,Cairo,Egypt,372,977,3,1,September,17,8:07 AM,yes,00929
Buenos Aires,Argentina,London,England,1812,2289,7,4,April,2,6:00 AM,yes,01090
Lisbon,Portugal,Istanbul,Turkyie,634,438,4,2,July,18,5:13 AM,yes,02729
Jerusalem,Israel,London,England,468,333,3,2,August,19,10:51 AM,yes,02307
Minsk,Belarus,Seattle,USA,3922,8645,21,10,May,25,4:40 PM,yes,06576
Mexico City,Mexico,Milan,Italy,2932,6956,23,8,February,10,11:55 AM,yes,03716
Shanghai,China,Washington DC,USA,2445,9574,12,12,September,27,1:46 AM,yes,08983
Jerusalem,Israel,New Dehli,India,623,852,3,2,August,5,9:01 PM,yes,07004
Abuja,Nigeria,Melbourne,Australia,1655,6804,18,9,February,3,11:30 AM,yes,07328
Zanzibar,Tanzania,Berlin,Germany,249,161,2,1,February,18,2:01 PM,yes,07312
Kansas City,USA,Rome,Italy,2221,9778,19,7,January,15,9:42 PM,yes,07580
Houston,USA,Madeira,Portugal,1480,6815,11,6,March,22,1:29 PM,yes,05616
Miami,USA,Chicago,USA,355,587,1,1,March,29,4:27 AM,no,05333
Berlin,Germany,Las Vegas,USA,1838,11978,23,9,February,2,3:13 AM,yes,03896
Lisbon,Portugal,Seoul,South Korea,3217,7558,24,8,October,26,6:40 AM,yes,06518
London,England,New York,USA,1618,2423,14,5,September,22,3:37 PM,yes,01300
Tampa,USA,Lima,Peru,386,668,2,1,August,8,3:38 AM,yes,09173
Oslo,Norway,Ibiza,Spain,84,452,1,0,July,20,10:37 PM,yes,09312
Austin,USA,Brussels,Belgium,3210,7545,18,7,November,2,3:43 PM,yes,04750
Cairo,Egypt,Malmo,Sweden,329,337,2,0,October,20,4:44 PM,yes,02815
Valencia,Spain,Okinawa,Japan,1376,10020,18,7,July,19,10:24 PM,yes,09881
Chicago,USA,Milan,Italy,2457,11405,26,7,July,10,6:01 AM,yes,05950
Okinawa,Japan,Lima,Peru,3303,7117,20,14,September,22,3:31 PM,yes,09313
Sao Paulo,Brazil,Edinburgh,Scotland,1400,3193,7,4,May,14,12:08 PM,yes,03016
Kyiv,Ukraine,Naples,Italy,139,718,3,1,January,29,5:25 AM,yes,02885
Zanzibar,Tanzania,Madeira,Portugal,582,1029,2,2,December,25,4:08 PM,yes,03916
Vienna,Austria,Dublin,Ireland,342,1780,3,1,November,2,7:57 PM,yes,05271
Mar Del Plata,Argentina,Mexico City,Mexico,1278,678,8,3,June,26,6:46 PM,yes,07285
Vienna,Austria,Toronto,Canada,1538,8593,13,6,February,25,8:00 PM,yes,04841
Los Angeles,USA,Honolulu,USA,811,3739,8,3,April,2,3:17 PM,no,00381
Washington DC,USA,Nagasaki,Japan,4340,10769,18,13,May,28,9:05 AM,yes,08287
Washington DC,USA,Quebec,Canada,320,366,3,0,June,16,1:38 AM,yes,09463
Dublin,Ireland,Bergen,Norway,333,1988,3,1,July,19,2:40 PM,yes,04196
Mumbai,India,Santorini,Greece,254,1158,4,2,November,10,1:43 PM,yes,08545
Berlin,Germany,Bergen,Norway,338,458,2,0,February,27,11:38 PM,yes,09736
Montevideo,Uruguay,Shanghai,China,4386,9281,17,11,October,5,9:49 PM,yes,09670
Malmo,Sweden,Toronto,Canada,1081,6617,10,6,August,4,11:31 PM,yes,08351
New Dehli,India,Ibiza,Spain,1078,916,8,3,August,3,12:21 PM,yes,00000
Mumbai,India,Frankfurt,Germany,939,1299,7,3,August,21,11:08 AM,yes,05749
Stockholm,Sweden,Brasilia,Brazil,1435,4024,12,5,June,12,8:15 PM,yes,07389
Baghdad,Iraq,Stockholm,Sweden,140,255,2,1,March,25,8:26 AM,yes,09773
Charleston,USA,Bogota,Colombia,158,124,3,1,April,10,11:01 AM,yes,01458
Oporto,Portugal,Bogota,Colombia,1990,7412,7,6,May,1,0:15 AM,yes,03870
Washington DC,USA,Tunis,Tunisia,1426,4436,13,5,January,2,2:50 PM,yes,08644
Beijing,China,Melbourne,Australia,752,1771,2,2,November,10,12:52 AM,yes,09659
Sydney,Australia,Oslo,Norway,2424,7774,16,8,October,18,11:53 AM,yes,01148
Sao Paulo,Brazil,Gainesville,USA,155,1815,1,1,July,20,12:04 AM,yes,02061
Bergen,Norway,Toronto,Canada,2100,7424,11,6,June,21,4:42 PM,yes,05376
Cairo,Egypt,Prague,Chzechia,56,75,1,0,November,15,8:57 PM,yes,01744
Sofia,Bulgaria,Seattle,USA,2974,8438,17,10,January,7,12:06 AM,yes,00845
Jerusalem,Israel,Glasgow,Scotland,289,1625,3,2,September,0,11:02 AM,yes,06955
Taipei,Taiwan,Istanbul,Turkyie,1792,2530,15,5,May,13,6:54 AM,yes,05517
Kansas City,USA,Gainesville,USA,377,269,1,1,October,6,7:54 PM,no,01493
New Dehli,India,Bogota,Colombia,3961,7717,24,10,May,2,11:23 PM,yes,08616
Caracas,Venezuela,Washington DC,USA,70,115,2,0,April,25,11:09 AM,yes,06491
Lima,Peru,Dallas,USA,217,221,3,0,July,4,8:52 PM,yes,05881
Oporto,Portugal,Jerusalem,Israel,694,1041,2,2,August,7,10:10 AM,yes,02151
Atlanta,USA,Paris,France,1152,11753,16,6,July,13,0:38 AM,yes,08658
San Fransisco,USA,Gainesville,USA,808,2123,9,3,October,0,12:29 PM,no,07205
Helsinki,Finland,Frankfurt,Germany,100,1071,2,1,October,6,8:41 AM,yes,03902
Abuja,Nigeria,Bonn,Germany,204,1782,3,1,January,23,6:04 PM,yes,02452
New Dehli,India,Kyiv,Ukraine,693,1347,2,2,June,10,0:11 AM,yes,00487
Medellin,Colombia,Seattle,USA,510,1447,4,2,December,8,7:22 AM,yes,01813
Chicago,USA,Jerusalem,Israel,3088,8823,28,8,December,2,2:14 AM,yes,07549
Bergen,Norway,Stockholm,Sweden,135,103,1,0,June,14,12:09 AM,yes,04078
Buenos Aires,Argentina,Milan,Italy,1388,5915,9,5,May,28,2:16 PM,yes,09726
St. Tropez,France,Milan,Italy,332,389,3,0,December,12,8:05 AM,yes,00259
Montevideo,Uruguay,Sevilla,Spain,1361,5896,8,5,March,0,1:16 PM,yes,00003
Atlanta,USA,St. Tropez,France,3020,7810,15,6,March,24,4:58 AM,yes,05645
Oporto,Portugal,Houston,USA,2152,11235,8,6,January,25,0:38 PM,yes,05269
Tokyo,Japan,Naples,Italy,2960,8758,21,7,April,4,5:02 AM,yes,00083
Miami,USA,Dallas,USA,391,575,1,1,June,23,7:24 AM,no,08021
Havana,Cuba,Cape Town,South Africa,2279,6268,11,6,September,15,12:22 AM,yes,08050
Nagasaki,Japan,Stockholm,Sweden,2560,7801,26,7,June,15,11:06 AM,yes,07016
Budapest,Hungary,Juneau,USA,2155,7807,24,10,August,9,1:43 AM,yes,00048
Dublin,Ireland,Medellin,Colombia,2469,10809,8,6,August,11,4:04 PM,yes,01725
Brasilia,Brazil,Lisbon,Portugal,1564,3963,8,4,November,24,2:45 PM,yes,02488
Juneau,USA,St. Tropez,France,4005,7028,16,10,September,26,1:26 PM,yes,03379
Toronto,Canada,Taipei,Taiwan,3904,7048,16,12,October,24,7:60 PM,yes,04848
Sofia,Bulgaria,Istanbul,Turkyie,184,188,3,0,January,27,7:46 PM,yes,01721
Milan,Italy,Marrakesh,Morocco,54,101,3,1,September,22,7:12 AM,yes,09843
Rome,Italy,Naples,Italy,443,458,1,0,April,26,7:26 PM,no,01472
Prague,Chzechia,Gainesville,USA,1220,9503,9,6,September,23,8:12 AM,yes,07653
Vienna,Austria,St. Tropez,France,80,167,2,0,November,29,10:36 AM,yes,02732
Hong Kong,China,London,England,2083,9003,25,7,January,12,6:55 PM,yes,09449
Cape Town,South Africa,Havana,Cuba,2461,8565,16,6,April,23,5:03 AM,yes,07863
Sofia,Bulgaria,Quebec,Canada,2964,8457,13,7,October,20,9:14 PM,yes,07178
Madeira,Portugal,Bangkok,Thailand,1241,6019,9,6,November,5,0:36 PM,yes,05234
Quito,Ecuador,Tokyo,Japan,5948,9271,13,14,July,5,1:02 AM,yes,05760
Athens,Greece,Copenhagen,Denmark,88,1939,3,1,February,15,8:03 AM,yes,00650
Okinawa,Japan,Taipei,Taiwan,71,1851,3,1,April,17,10:57 AM,yes,04189
Sao Paulo,Brazil,Santiago,Chile,162,641,3,1,September,21,9:32 PM,yes,07177
Berlin,Germany,St. Tropez,France,195,228,2,0,July,5,7:07 AM,yes,08938
Seoul,South Korea,Vienna,Austria,1651,7199,24,7,May,7,6:40 AM,yes,05312
Seoul,South Korea,St. Petersburg,Russia,1142,7748,10,6,April,9,7:32 PM,yes,04255
Toronto,Canada,Lisbon,Portugal,1070,2053,15,5,September,5,9:54 PM,yes,04331
San Juan,Puerto Rico,Milan,Italy,1228,8859,9,6,February,12,4:47 AM,yes,00731
Las Vegas,USA,Budapest,Hungary,3897,8503,28,9,March,9,11:60 PM,yes,04171
Cairo,Egypt,Minsk,Belarus,335,1492,3,1,May,29,0:37 PM,yes,09045
Istanbul,Turkyie,Ibiza,Spain,264,129,1,1,February,9,6:06 PM,yes,09212
Shanghai,China,Beijing,China,139,174,1,0,January,21,12:01 PM,no,01299
Caracas,Venezuela,Milan,Italy,2111,6952,13,6,July,12,12:42 AM,yes,07027
Paris,France,Sydney,Australia,2724,6081,12,8,April,9,7:39 AM,yes,00476
Caracas,Venezuela,Marrakesh,Morocco,2299,2035,16,5,November,12,4:36 AM,yes,04437
Sydney,Australia,Cape Town,South Africa,1649,10590,19,8,June,18,4:12 AM,yes,01871
Rome,Italy,Sevilla,Spain,85,274,3,0,April,9,8:14 PM,yes,09668
Quito,Ecuador,Helsinki,Finland,2400,10546,21,8,August,8,3:27 PM,yes,03759
Melbourne,Australia,Nagasaki,Japan,61,1846,2,1,July,26,6:11 AM,yes,01263
Madrid,Spain,Istanbul,Turkyie,60,1586,1,1,August,2,2:44 PM,yes,07953
Mar Del Plata,Argentina,St. Tropez,France,1486,2525,13,5,May,5,12:19 PM,yes,09370
Shanghai,China,Gainesville,USA,4806,9080,14,12,March,7,2:58 PM,yes,00773
Tampa,USA,Seoul,South Korea,5385,6762,13,13,September,15,2:28 AM,yes,02322
Quebec,Canada,Amsterdam,Netherlands,1172,7792,7,6,April,21,8:39 AM,yes,08237
Sydney,Australia,Santiago,Chile,4185,9079,20,14,November,13,8:35 AM,yes,02714
Montevideo,Uruguay,Buenos Aires,Argentina,88,499,3,0,May,12,1:16 AM,yes,08608
Dublin,Ireland,Toronto,Canada,927,5398,8,5,September,21,7:17 PM,yes,07598
Ibiza,Spain,Amsterdam,Netherlands,131,195,2,0,May,11,4:28 AM,yes,09655
Sydney,Australia,Copenhagen,Denmark,1565,10718,28,8,June,14,10:23 AM,yes,08243
Stockholm,Sweden,Frankfurt,Germany,229,222,1,0,July,1,9:45 AM,yes,08066
Berlin,Germany,Rome,Italy,349,277,3,0,September,25,4:26 AM,yes,00522
Hong Kong,China,Oslo,Norway,2421,6340,7,6,November,21,0:35 PM,yes,00139
Seattle,USA,Tokyo,Japan,307,1077,2,1,August,14,9:48 PM,yes,03110
Istanbul,Turkyie,Lisbon,Portugal,285,999,2,2,March,4,1:01 AM,yes,01906
Malmo,Sweden,Frankfurt,Germany,383,291,1,0,July,24,5:34 AM,yes,02604
Medellin,Colombia,Copenhagen,Denmark,1407,10141,28,7,June,5,9:05 AM,yes,05709
Seoul,South Korea,Lima,Peru,4843,9867,16,14,March,14,8:52 AM,yes,09009
St. Petersburg,Russia,Dallas,USA,1893,11409,21,8,October,29,3:57 AM,yes,00991
New Dehli,India,Juneau,USA,4344,10642,23,13,July,11,10:26 AM,yes,00089
Bangkok,Thailand,Naples,Italy,1195,5788,16,5,December,26,1:28 PM,yes,01474
Vienna,Austria,Montevideo,Uruguay,1900,4832,10,5,April,9,1:60 PM,yes,06114
Tunis,Tunisia,Marrakesh,Morocco,309,487,1,0,October,18,1:30 PM,yes,07683
Istanbul,Turkyie,Nice,France,340,143,3,1,January,13,12:27 AM,yes,09601
Montevideo,Uruguay,San Juan,Puerto Rico,207,702,1,1,November,17,4:60 AM,yes,08720
Mexico City,Mexico,Oporto,Portugal,3140,10367,15,7,February,25,9:44 AM,yes,03316
Frankfurt,Germany,Santiago,Chile,2082,11705,9,6,June,12,11:04 AM,yes,02829
Honolulu,USA,Bogota,Colombia,1322,2715,8,5,May,14,3:46 PM,yes,09969
Milan,Italy,Caracas,Venezuela,2369,8237,8,6,May,17,6:50 PM,yes,05851
San Fransisco,USA,Oslo,Norway,3462,8229,13,9,March,2,5:27 PM,yes,05485
Stockholm,Sweden,Helsinki,Finland,175,815,1,1,March,11,11:50 AM,yes,07682
Edinburgh,Scotland,San Juan,Puerto Rico,2289,2151,11,5,February,4,10:48 AM,yes,08266
Moscow,Russia,Tunis,Tunisia,317,964,2,2,November,8,0:51 PM,yes,01184
Houston,USA,Honolulu,USA,1041,366,16,5,January,11,7:27 PM,no,05941
Glasgow,Scotland,Oslo,Norway,73,1454,2,1,November,13,12:22 PM,yes,09228
Taipei,Taiwan,Ibiza,Spain,2227,10490,14,6,January,26,9:28 AM,yes,07054
Milan,Italy,Cairo,Egypt,135,341,1,0,January,22,3:02 PM,yes,00539
Washington DC,USA,Marrakesh,Morocco,1853,3960,9,5,September,3,8:03 PM,yes,06784
Austin,USA,Juneau,USA,493,3270,5,3,February,26,8:19 PM,no,00692
Budapest,Hungary,London,England,98,508,3,1,March,23,2:16 PM,yes,01364
Lima,Peru,Bangkok,Thailand,3514,7290,15,12,June,2,10:13 AM,yes,01227
Gainesville,USA,Juneau,USA,985,328,7,4,June,22,11:29 PM,no,00183
Tunis,Tunisia,Juneau,USA,3498,8366,27,9,December,5,2:46 AM,yes,00282
Gainesville,USA,Sao Paulo,Brazil,155,507,1,1,March,4,6:19 PM,yes,01770
Cairo,Egypt,Brussels,Belgium,148,358,1,0,April,2,4:45 PM,yes,06673
Dublin,Ireland,Panama City,Panama,1454,9416,16,6,October,2,9:50 PM,yes,06766
Athens,Greece,Miami,USA,2687,7366,19,7,August,15,11:41 AM,yes,00526
Cape Town,South Africa,Chicago,USA,2238,11456,24,7,November,14,2:29 PM,yes,05846
Stockholm,Sweden,Hong Kong,China,2499,8276,14,6,July,4,7:39 PM,yes,09863
Zanzibar,Tanzania,Minsk,Belarus,325,139,1,0,June,6,2:12 PM,yes,07269
Nice,France,Washington DC,USA,2790,8059,11,6,November,1,12:54 AM,yes,07109
Cape Town,South Africa,Honolulu,USA,3950,8557,12,12,January,13,11:11 PM,yes,00583
Malmo,Sweden,Nairobi,Kenya,249,515,2,1,April,21,8:57 PM,yes,02516
Helsinki,Finland,Zurich,Switzerland,57,370,2,1,December,21,6:58 PM,yes,09125
St. Petersburg,Russia,Oporto,Portugal,741,611,2,2,June,24,1:22 AM,yes,04919
Chicago,USA,Brasilia,Brazil,488,1339,3,2,July,18,2:47 PM,yes,01032
Stockholm,Sweden,Madrid,Spain,304,203,2,0,November,22,10:47 AM,yes,00997
Charleston,USA,Milan,Italy,1576,8463,15,6,September,3,4:01 PM,yes,06794
Abuja,Nigeria,Buenos Aires,Argentina,1058,3730,7,4,August,15,5:17 PM,yes,05098
Athens,Greece,Edinburgh,Scotland,358,1552,3,2,January,4,9:55 PM,yes,02889
Sevilla,Spain,Chicago,USA,2404,6333,19,7,December,2,2:03 PM,yes,07473
Medellin,Colombia,Paris,France,2580,10269,17,7,October,7,12:42 AM,yes,01176
Helsinki,Finland,Warsaw,Poland,242,1055,1,1,October,26,1:50 AM,yes,00099
Madeira,Portugal,Copenhagen,Denmark,137,188,3,1,January,25,0:08 AM,yes,06201
Frankfurt,Germany,Washington DC,USA,1865,10521,14,6,May,0,11:07 PM,yes,00489
Cairo,Egypt,Zurich,Switzerland,188,321,3,0,April,4,4:21 AM,yes,00320
San Juan,Puerto Rico,Oslo,Norway,2518,6302,7,6,August,24,7:60 PM,yes,09524
Tampa,USA,Naples,Italy,2704,7552,7,6,May,27,5:01 AM,yes,06222
Ibiza,Spain,Seoul,South Korea,3265,9881,12,7,July,14,0:15 AM,yes,00102
Valencia,Spain,Washington DC,USA,2487,10371,7,6,January,21,1:60 PM,yes,06586
Amsterdam,Netherlands,Honolulu,USA,5201,8115,13,12,October,27,1:31 AM,yes,08213
Jerusalem,Israel,Santiago,Chile,2472,8921,19,7,November,17,10:27 PM,yes,06333
Juneau,USA,Copenhagen,Denmark,2943,11876,14,10,September,1,9:10 PM,yes,07901
Cape Town,South Africa,Berlin,Germany,114,99,1,0,May,2,9:06 AM,yes,07451
Mumbai,India,Los Angeles,USA,4930,8569,24,12,March,1,4:40 PM,yes,07450
Zurich,Switzerland,Valencia,Spain,95,443,2,0,October,23,9:46 AM,yes,02606
Chicago,USA,Paris,France,1809,8953,20,7,July,10,5:23 PM,yes,01025
San Fransisco,USA,Rome,Italy,2559,9220,28,9,May,28,0:33 AM,yes,07541
Brasilia,Brazil,Quebec,Canada,385,1030,1,1,December,22,9:08 PM,yes,03737
New York,USA,Melbourne,Australia,4704,8045,18,14,September,2,1:32 PM,yes,09412
Los Angeles,USA,Buenos Aires,Argentina,1661,3133,4,4,July,19,7:29 PM,yes,02429
Bogota,Colombia,Mexico City,Mexico,320,1589,1,1,May,23,11:44 PM,yes,04987
